                        TIME SERIES OF MEAN DAILY STREAMFLOWS                        
 
                            N FK UMATILLA R NR GIBBON, OR                            
                Requested Period of Record:   6/1/1912 to  9/30/1943                 
 
Watershed ID #: 14019500                                              Basin: UMATILLA
Latitude: 45° 43' 58.998" *                        Longitude: -118° 11' 4.014" *
Hydrologic Unit: 17070103                      Public Land Survey: 3.00N-37.00E-22-NW
 
Time: 2:30 PM                                                        Date: 04/22/2019
-------------------------------------------------------------------------------------
                 Mean Daily Streamflows are in Cubic Feet per Second                 
.....................................................................................
                   Record Date     Mean Daily Discharge      Estimated               
-------------------------------------------------------------------------------------
                     4/18/1913                   270                            
                     4/19/1913                   270                            
                     4/20/1913                   310                            
                     4/21/1913                   313                            
                     4/22/1913                   270                            
                     4/23/1913                   220                            
                     4/24/1913                   200                            
                     4/25/1913                   200                            
                     4/26/1913                   250                            
                     4/27/1913                   250                            
                     4/28/1913                   220                            
                     4/29/1913                   200                            
                     4/30/1913                   160                            
                      5/1/1913                   150                            
                      5/2/1913                   140                            
                      5/3/1913                   140                            
                      5/4/1913                   140                            
                      5/5/1913                   140                            
                      5/6/1913                   200                            
                      5/7/1913                   250                            
                      5/8/1913                   300                            
                      5/9/1913                   390                            
                     5/10/1913                   330                            
                     5/11/1913                   300                            
                     5/12/1913                   280                            
                     5/13/1913                   240                            
                     5/14/1913                   220                            
                     5/15/1913                   220                            
                     5/16/1913                   235                            
                     5/17/1913                   235                            
                     5/18/1913                   235                            
                     5/19/1913                   230                            
                     5/20/1913                   215                            
                     5/21/1913                   235                            
                     5/22/1913                   250                            
                     5/23/1913                   315                            
                     5/24/1913                   318                            
                     5/25/1913                   320                            
                     5/26/1913                   350                            
                     5/27/1913                   440                            
                     5/28/1913                   320                            
                     5/29/1913                   270                            
                     5/30/1913                   230                            
                     5/31/1913                   230                            
                      6/1/1913                   250                            
                      6/2/1913                   250                            
                      6/3/1913                   250                            
                      6/4/1913                   200                            
                      6/5/1913                   180                            
                      6/6/1913                   165                            
                      6/7/1913                   175                            
                      6/8/1913                   180                            
                      6/9/1913                   183                            
                     6/10/1913                   170                            
                     6/11/1913                   145                            
                     6/12/1913                   135                            
                     6/13/1913                   150                            
                     6/14/1913                   130                            
                     6/15/1913                   118                            
                     6/16/1913                   110                            
                     6/17/1913                   100                            
                     6/18/1913                   100                            
                     6/19/1913                   110                            
                     6/20/1913                   100                            
                     6/21/1913                    95.0                          
                     6/22/1913                   100                            
